filename,label,H_Q1_B1,H_Q1_B2,H_Q1_B3,H_Q1_B4,H_Q1_B5,H_Q1_B6,H_Q1_B7,H_Q1_B8,S_Q1_B1,S_Q1_B2,S_Q1_B3,S_Q1_B4,S_Q1_B5,S_Q1_B6,S_Q1_B7,S_Q1_B8,V_Q1_B1,V_Q1_B2,V_Q1_B3,V_Q1_B4,V_Q1_B5,V_Q1_B6,V_Q1_B7,V_Q1_B8,H_Q2_B1,H_Q2_B2,H_Q2_B3,H_Q2_B4,H_Q2_B5,H_Q2_B6,H_Q2_B7,H_Q2_B8,S_Q2_B1,S_Q2_B2,S_Q2_B3,S_Q2_B4,S_Q2_B5,S_Q2_B6,S_Q2_B7,S_Q2_B8,V_Q2_B1,V_Q2_B2,V_Q2_B3,V_Q2_B4,V_Q2_B5,V_Q2_B6,V_Q2_B7,V_Q2_B8,H_Q3_B1,H_Q3_B2,H_Q3_B3,H_Q3_B4,H_Q3_B5,H_Q3_B6,H_Q3_B7,H_Q3_B8,S_Q3_B1,S_Q3_B2,S_Q3_B3,S_Q3_B4,S_Q3_B5,S_Q3_B6,S_Q3_B7,S_Q3_B8,V_Q3_B1,V_Q3_B2,V_Q3_B3,V_Q3_B4,V_Q3_B5,V_Q3_B6,V_Q3_B7,V_Q3_B8,H_Q4_B1,H_Q4_B2,H_Q4_B3,H_Q4_B4,H_Q4_B5,H_Q4_B6,H_Q4_B7,H_Q4_B8,S_Q4_B1,S_Q4_B2,S_Q4_B3,S_Q4_B4,S_Q4_B5,S_Q4_B6,S_Q4_B7,S_Q4_B8,V_Q4_B1,V_Q4_B2,V_Q4_B3,V_Q4_B4,V_Q4_B5,V_Q4_B6,V_Q4_B7,V_Q4_B8,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d2_a0,contrast_d2_a45,contrast_d2_a90,contrast_d2_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135
Grape Esca (Black_Measles) (1).JPG,Grape Esca (Black_Measles),0.9615110754966736,0.25519999861717224,0.10182221978902817,0.0,0.0,0.0,0.0,0.0012888888595625758,0.9727886915206909,0.0567096546292305,0.030535968020558357,0.075612872838974,0.1323225349187851,0.15267984569072723,0.052347373217344284,0.015995031222701073,0.9725434184074402,0.031886667013168335,0.11305273324251175,0.12464788556098938,0.1376924365758896,0.06957091391086578,0.031886667013168335,0.0028987880796194077,0.9469063878059387,0.26937854290008545,0.1755041927099228,0.0,0.0,0.0,0.0,0.0013604976702481508,0.961826741695404,0.14482498168945312,0.14639915525913239,0.10704454779624939,0.08972851932048798,0.10232198983430862,0.04879971966147423,0.01101929135620594,0.9578260183334351,0.06459023803472519,0.0456857793033123,0.12445436418056488,0.15911254286766052,0.16383865475654602,0.09294693171977997,0.004726115148514509,0.8278093934059143,0.13500116765499115,0.5444552898406982,0.007417646702378988,0.004450588021427393,0.0,0.0,0.0,0.9173887968063354,0.0858473926782608,0.06564800441265106,0.19357745349407196,0.2996242344379425,0.13802914321422577,0.020199386402964592,0.0033665644004940987,0.9141579270362854,0.03808991238474846,0.13579881191253662,0.31631189584732056,0.1987299770116806,0.06624332815408707,0.021529080346226692,0.0049682492390275,0.8367286920547485,0.2547236680984497,0.48474687337875366,0.0,0.0,0.0,0.0,0.004631339572370052,0.8090179562568665,0.08901175856590271,0.1305505782365799,0.187913715839386,0.452970951795578,0.27099135518074036,0.08109959959983826,0.003956078086048365,0.8297403454780579,0.035308100283145905,0.13730928301811218,0.3707350492477417,0.3354269564151764,0.1863483041524887,0.06865464150905609,0.04511590674519539,15.337301254272461,20.471654891967773,11.313987731933594,19.322751998901367,29.402217864990234,20.471654891967773,22.235383987426758,19.322751998901367,39.963626861572266,35.8870964050293,31.21208953857422,34.69302749633789,0.6376005411148071,0.6183505654335022,0.6590479016304016,0.6230664849281311,0.5858840346336365,0.6183505654335022,0.6074458360671997,0.6230664849281311,0.5463303923606873,0.5537998676300049,0.5722334384918213,0.5604014992713928,0.5151305794715881,0.5036163330078125,0.5177209377288818,0.5018962025642395,0.489618718624115,0.5036163330078125,0.4959670603275299,0.5018962025642395,0.46494022011756897,0.4669618308544159,0.4764338731765747,0.4631305932998657,0.8633529543876648,0.8185192346572876,0.8991984724998474,0.8287042379379272,0.7393702268600464,0.8185192346572876,0.8028991222381592,0.8287042379379272,0.6474677920341492,0.684795618057251,0.724712610244751,0.6952834129333496
Grape Esca (Black_Measles) (10).JPG,Grape Esca (Black_Measles),0.9379204511642456,0.30389174818992615,0.16714045405387878,0.004143978469073772,0.0013813261175528169,0.0,0.0,0.0,0.9396751523017883,0.07379647344350815,0.10003522038459778,0.11151467263698578,0.25418785214424133,0.15087279677391052,0.04099804162979126,0.008199607953429222,0.9502851366996765,0.054948460310697556,0.10666465759277344,0.1971680074930191,0.1745421588420868,0.0921194776892662,0.06787750869989395,0.011312917806208134,0.9646281599998474,0.26240843534469604,0.02463928982615471,0.0012319644447416067,0.0024639288894832134,0.0,0.0024639288894832134,0.00369589333422482,0.9748503565788269,0.09353886544704437,0.03361552953720093,0.059923335909843445,0.14030829071998596,0.10523122549057007,0.07161569595336914,0.017538536339998245,0.9751375913619995,0.04774412512779236,0.05642487481236458,0.12297729402780533,0.12153050303459167,0.10706258565187454,0.04774412512779236,0.002893583383411169,0.815670907497406,0.5671690106391907,0.114018514752388,0.0,0.0,0.0,0.0,0.0,0.8922374248504639,0.13098804652690887,0.06834159046411514,0.08352861553430557,0.15566696226596832,0.31513068079948425,0.20882153511047363,0.08922374248504639,0.8695111870765686,0.07306816428899765,0.3361135721206665,0.2977527678012848,0.16988348960876465,0.08220168948173523,0.036534082144498825,0.005480112507939339,0.9257650971412659,0.36017194390296936,0.11503590643405914,0.0,0.0,0.0,0.0,0.001369475037790835,0.914563000202179,0.25699928402900696,0.053172267973423004,0.04608263447880745,0.1595168113708496,0.23041316866874695,0.10988935828208923,0.04431022331118584,0.9288474321365356,0.1324402242898941,0.2242654412984848,0.16599175333976746,0.12890848517417908,0.1306743621826172,0.09005935490131378,0.007063478697091341,15.521328926086426,24.34844970703125,15.13516902923584,22.79944610595703,31.972278594970703,24.34844970703125,30.643144607543945,22.79944610595703,44.00409698486328,44.07596206665039,40.99257278442383,41.68522262573242,0.648565948009491,0.6033618450164795,0.6370697021484375,0.6134081482887268,0.584821343421936,0.6033618450164795,0.5855769515037537,0.6134081482887268,0.5460023880004883,0.5384983420372009,0.5551531910896301,0.5515957474708557,0.5132955312728882,0.4991593360900879,0.5162107348442078,0.5009580850601196,0.48598387837409973,0.4991593360900879,0.4929560124874115,0.5009580850601196,0.46027711033821106,0.4575108289718628,0.47064894437789917,0.46215900778770447,0.8570704460144043,0.7767636775970459,0.8604312539100647,0.7909655570983887,0.7072950601577759,0.7767636775970459,0.7188130021095276,0.7909655570983887,0.5994173288345337,0.5999207496643066,0.6257270574569702,0.6216215491294861
Grape Esca (Black_Measles) (100).JPG,Grape Esca (Black_Measles),0.9892356991767883,0.06958281993865967,0.1287282109260559,0.0,0.0,0.0,0.0,0.0,0.9949762225151062,0.02557181939482689,0.019760042428970337,0.06392955034971237,0.06741661578416824,0.018597686663269997,0.0,0.0,0.9951401352882385,0.00812833197414875,0.027868568897247314,0.05805951729416847,0.06851022690534592,0.027868568897247314,0.0034835711121559143,0.0,0.7964754700660706,0.1583813577890396,0.5832697749137878,0.01827477104961872,0.001522897626273334,0.0,0.001522897626273334,0.0,0.9209268093109131,0.1890876442193985,0.15582221746444702,0.2065957486629486,0.1943400800228119,0.10504868626594543,0.019258925691246986,0.001750811468809843,0.9114891886711121,0.06346926838159561,0.15338405966758728,0.30500510334968567,0.16925138235092163,0.12693853676319122,0.059943195432424545,0.015867317095398903,0.6652719974517822,0.37803295254707336,0.6438115835189819,0.0,0.0,0.0,0.0,0.003301597898826003,0.7450156211853027,0.09090375900268555,0.15611733496189117,0.4723043143749237,0.4130192697048187,0.13635563850402832,0.007904674857854843,0.001976168714463711,0.7371049523353577,0.08100054413080215,0.44347795844078064,0.4191778004169464,0.2571767270565033,0.10327569395303726,0.030375203117728233,0.002025013556703925,0.19442029297351837,0.09022118151187897,0.9759136438369751,0.04066306725144386,0.0,0.0,0.0,0.0,0.2843169569969177,0.0947723239660263,0.2581033408641815,0.6714719533920288,0.6109790205955505,0.13913382589817047,0.006049296818673611,0.0,0.2850119471549988,0.1131962388753891,0.6710919737815857,0.5882161855697632,0.31937509775161743,0.08691854029893875,0.006064084358513355,0.0,10.469245910644531,16.21189308166504,10.14930534362793,13.36810302734375,20.67943572998047,16.21189308166504,20.831653594970703,13.36810302734375,27.717981338500977,26.998958587646484,28.074539184570312,24.346513748168945,0.6122267842292786,0.5751062631607056,0.6156023144721985,0.5963228940963745,0.5569515824317932,0.5751062631607056,0.5556796193122864,0.5963228940963745,0.5299262404441833,0.523686945438385,0.5311024188995361,0.5435107350349426,0.43687185645103455,0.4261326491832733,0.43470436334609985,0.4279022514820099,0.42083874344825745,0.4261326491832733,0.4176225960254669,0.4279022514820099,0.4051719307899475,0.4002779722213745,0.4014160633087158,0.4040836989879608,0.8834714889526367,0.8196743130683899,0.8867005109786987,0.8512771725654602,0.7706021666526794,0.8196743130683899,0.7680519223213196,0.8512771725654602,0.6933498978614807,0.7013709545135498,0.6882442235946655,0.7306715846061707
Grape Esca (Black_Measles) (1000).JPG,Grape Esca (Black_Measles),0.9691655039787292,0.20383243262767792,0.1384522169828415,0.0,0.0,0.0,0.0,0.001281964941881597,0.9731388092041016,0.039973124861717224,0.10062200576066971,0.17781148850917816,0.09510847181081772,0.024810904636979103,0.0,0.0,0.9835416674613953,0.044954121112823486,0.08990824222564697,0.11170417815446854,0.08037251979112625,0.05585208907723427,0.020433692261576653,0.008173476904630661,0.9722524285316467,0.08622804284095764,0.21744462847709656,0.0024993636179715395,0.0,0.0,0.0,0.0012496818089857697,0.9738746881484985,0.04340388625860214,0.07460042834281921,0.17632828652858734,0.1139352023601532,0.006781857460737228,0.0,0.0,0.9838024973869324,0.0458209365606308,0.10646629333496094,0.11320467293262482,0.06064536049962044,0.03503954038023949,0.030996516346931458,0.004043024033308029,0.846673846244812,0.08724173158407211,0.524880588054657,0.005720769055187702,0.0,0.0,0.0,0.0,0.9395828247070312,0.12214577198028564,0.18635059893131256,0.2380276620388031,0.10335411131381989,0.014093742705881596,0.0,0.0,0.9379334449768066,0.04821879789233208,0.24576033651828766,0.2162068784236908,0.09799304604530334,0.031108902767300606,0.015554451383650303,0.0,0.8595272898674011,0.0805806815624237,0.5046895742416382,0.0028273924253880978,0.0,0.0,0.0,0.0,0.9496917128562927,0.11736027896404266,0.16214248538017273,0.20846891403198242,0.1189044937491417,0.020074784755706787,0.004632642492651939,0.0,0.9468671083450317,0.06652824580669403,0.2289809286594391,0.19030171632766724,0.09128294140100479,0.04177355021238327,0.01701885275542736,0.0015471684746444225,6.970238208770752,9.642227172851562,7.756448268890381,12.073570251464844,14.442540168762207,9.642227172851562,16.258567810058594,12.073570251464844,20.17520523071289,18.709157943725586,24.060962677001953,23.191987991333008,0.7332475781440735,0.7129784822463989,0.7222092747688293,0.7018610239028931,0.69267338514328,0.7129784822463989,0.6823548078536987,0.7018610239028931,0.6640132665634155,0.6592720150947571,0.6449677348136902,0.6495058536529541,0.6197149157524109,0.6093394756317139,0.6191583871841431,0.6072903275489807,0.600153386592865,0.6093394756317139,0.600112795829773,0.6072903275489807,0.5810855627059937,0.5789536237716675,0.5810573101043701,0.5755605697631836,0.911348819732666,0.8784331679344177,0.9013494253158569,0.847779393196106,0.8179371953010559,0.8784331679344177,0.7950443625450134,0.847779393196106,0.7479144930839539,0.7681585550308228,0.6993626356124878,0.7126079201698303
Grape Esca (Black_Measles) (1001).JPG,Grape Esca (Black_Measles),0.9726852178573608,0.08490705490112305,0.21601353585720062,0.0024972662795335054,0.0,0.0,0.0,0.0024972662795335054,0.9749280214309692,0.04197606444358826,0.07582773268222809,0.16655020415782928,0.11915786564350128,0.008124399930238724,0.0,0.0,0.9834738373756409,0.04715285450220108,0.11181963235139847,0.11316685378551483,0.056583426892757416,0.03502783551812172,0.028291713446378708,0.004041673615574837,0.9688329696655273,0.20531558990478516,0.13858802616596222,0.0,0.0,0.0,0.0,0.0012832224601879716,0.9731221795082092,0.0414094552397728,0.10214332491159439,0.17530003190040588,0.0980023741722107,0.023465357720851898,0.0,0.0,0.9833319187164307,0.043582577258348465,0.08988906443119049,0.11576621979475021,0.08035537600517273,0.051754310727119446,0.021791288629174232,0.00817173346877098,0.8584916591644287,0.07765960693359375,0.5069054365158081,0.0028239856474101543,0.0,0.0,0.0,0.0,0.9491981863975525,0.1275971382856369,0.16338656842708588,0.20073208212852478,0.12292894721031189,0.024897001683712006,0.004668187815696001,0.0,0.9460386633872986,0.0649242252111435,0.23496384918689728,0.188589408993721,0.089657261967659,0.04173699766397476,0.01545814797282219,0.001545814797282219,0.8477122187614441,0.08720143139362335,0.5232085585594177,0.005718126427382231,0.0,0.0,0.0,0.0,0.939939558506012,0.12042486667633057,0.19236698746681213,0.23146598041057587,0.10634922981262207,0.010947715491056442,0.0,0.0,0.9379334449768066,0.04821879789233208,0.24576033651828766,0.2162068784236908,0.09799304604530334,0.031108902767300606,0.015554451383650303,0.0,7.005456447601318,12.20559310913086,7.809523582458496,9.634164810180664,14.47026252746582,12.20559310913086,16.311996459960938,9.634164810180664,20.19672203063965,23.27471351623535,24.088626861572266,18.61862564086914,0.7337579131126404,0.7007390260696411,0.7228826284408569,0.7126494646072388,0.6925135850906372,0.7007390260696411,0.6822178959846497,0.7126494646072388,0.6650068759918213,0.6492179036140442,0.6466042995452881,0.6596727967262268,0.6199689507484436,0.607548713684082,0.6194102764129639,0.6095969080924988,0.6004142165184021,0.607548713684082,0.6003663539886475,0.6095969080924988,0.5813523530960083,0.5758265852928162,0.5813093781471252,0.5792284607887268,0.9103394746780396,0.8451473116874695,0.9000484943389893,0.8777710795402527,0.8164409399032593,0.8451473116874695,0.7930780649185181,0.8777710795402527,0.7460628151893616,0.7097779512405396,0.6971291303634644,0.7678366303443909
Grape Esca (Black_Measles) (1002).JPG,Grape Esca (Black_Measles),0.7925832867622375,0.04687320441007614,0.6079312562942505,0.005681600421667099,0.0014204001054167747,0.0,0.0,0.0,0.8722363710403442,0.08451284468173981,0.41778048872947693,0.2391873002052307,0.017540402710437775,0.0015945819905027747,0.0,0.0,0.9132246971130371,0.0966375321149826,0.3382313549518585,0.18522194027900696,0.08536314964294434,0.02577000856399536,0.00483187660574913,0.0,0.8742886185646057,0.04980124905705452,0.48279544711112976,0.004150104243308306,0.005533472169190645,0.0,0.0,0.0,0.9385720491409302,0.19018840789794922,0.24430705606937408,0.1453472375869751,0.04329492151737213,0.013916224241256714,0.0030924943275749683,0.004638741724193096,0.9573933482170105,0.07991335541009903,0.14415742456912994,0.17549599707126617,0.1363227814435959,0.07521256804466248,0.034472428262233734,0.0015669285785406828,0.5634351372718811,0.05271907523274422,0.7660740613937378,0.3047821521759033,0.0,0.0,0.0,0.0,0.6729764938354492,0.5117620825767517,0.4836432635784149,0.22495035827159882,0.026244208216667175,0.0,0.0,0.0,0.7306565642356873,0.07388661801815033,0.34275180101394653,0.45973896980285645,0.33043739199638367,0.14982564747333527,0.014366842806339264,0.0,0.6746432185173035,0.07689481973648071,0.7341278791427612,0.0,0.0,0.0,0.0,0.0,0.7964049577713013,0.14135326445102692,0.5395557284355164,0.22582045197486877,0.06033370643854141,0.0017238202271983027,0.0,0.0,0.8308477997779846,0.08831136673688889,0.2919681966304779,0.42713865637779236,0.1838318258523941,0.019825002178549767,0.003604545723646879,0.0,8.394593238830566,15.066515922546387,11.133928298950195,13.858150482177734,17.067792892456055,15.066515922546387,22.28931427001953,13.858150482177734,24.43545150756836,27.410770416259766,30.811986923217773,24.496097564697266,0.6362873315811157,0.5857261419296265,0.6072569489479065,0.5840970873832703,0.5750620365142822,0.5857261419296265,0.5498592853546143,0.5840970873832703,0.5432281494140625,0.5224605202674866,0.5170704126358032,0.5314114689826965,0.4508122205734253,0.4336879253387451,0.44843417406082153,0.43463143706321716,0.426553875207901,0.4336879253387451,0.4219946265220642,0.43463143706321716,0.4026102125644684,0.39321377873420715,0.3973306715488434,0.39504918456077576,0.9025257229804993,0.8254105448722839,0.8707882165908813,0.8394129276275635,0.8021320104598999,0.8254105448722839,0.7418567538261414,0.8394129276275635,0.7170857191085815,0.6831335425376892,0.6437376737594604,0.7168269157409668
Grape Esca (Black_Measles) (1003).JPG,Grape Esca (Black_Measles),0.8752723932266235,0.05401206016540527,0.48056885600090027,0.004154773894697428,0.004154773894697428,0.0,0.0,0.0,0.9365160465240479,0.19724301993846893,0.24694204330444336,0.14443780481815338,0.045039743185043335,0.010871661826968193,0.00465928390622139,0.00465928390622139,0.9568583369255066,0.08156824856996536,0.14588168263435364,0.1772540807723999,0.13333271443843842,0.07999963313341141,0.02980378456413746,0.00156862020958215,0.7926279902458191,0.04545537009835243,0.6079655885696411,0.007102401461452246,0.0014204803155735135,0.0,0.0,0.0,0.8729546070098877,0.0828351080417633,0.40939661860466003,0.2516913115978241,0.011150880716741085,0.00318596581928432,0.0,0.0,0.9132620692253113,0.10649345815181732,0.33561572432518005,0.18717031180858612,0.07906332612037659,0.025816595181822777,0.004840611480176449,0.0,0.6733546257019043,0.0738518014550209,0.7356218099594116,0.0,0.0,0.0,0.0,0.0,0.7928319573402405,0.13385474681854248,0.5508638024330139,0.21451081335544586,0.0634952038526535,0.0017160865245386958,0.0,0.0,0.8305861353874207,0.08828356117010117,0.2864711582660675,0.4306075870990753,0.18557564914226532,0.019818758592009544,0.0036034106742590666,0.0,0.5655516982078552,0.06302335858345032,0.7629142999649048,0.3068242371082306,0.0,0.0,0.0,0.0,0.6760797500610352,0.5094008445739746,0.47943606972694397,0.23035405576229095,0.022473566234111786,0.0,0.0,0.0,0.7321817874908447,0.07815423607826233,0.33935391902923584,0.45247188210487366,0.33935391902923584,0.15013839304447174,0.014396833255887032,0.0,8.417410850524902,13.875283241271973,11.138392448425293,15.040312767028809,17.1015625,13.875283241271973,22.394657135009766,15.040312767028809,24.504610061645508,24.57362174987793,30.939037322998047,27.479448318481445,0.6359397172927856,0.5817626714706421,0.6071955561637878,0.5862256288528442,0.5743666887283325,0.5817626714706421,0.5485514998435974,0.5862256288528442,0.5416963696479797,0.531222403049469,0.5178053975105286,0.5256025791168213,0.45027077198028564,0.434084415435791,0.4479031264781952,0.4331512749195099,0.4257829487323761,0.434084415435791,0.4214524030685425,0.4331512749195099,0.401803195476532,0.39498215913772583,0.39677730202674866,0.392665833234787,0.9020708799362183,0.8389072418212891,0.8704859614372253,0.8253811597824097,0.8013609647750854,0.8389072418212891,0.7401425242424011,0.8253811597824097,0.7157500982284546,0.7154064178466797,0.6415994167327881,0.6817532777786255
Grape Esca (Black_Measles) (1004).JPG,Grape Esca (Black_Measles),0.9469878673553467,0.22853608429431915,0.22579912841320038,0.0,0.0,0.0,0.0,0.0,0.9645997285842896,0.1456560492515564,0.16646404564380646,0.10849889367818832,0.08471830934286118,0.03864344209432602,0.013376575894653797,0.0,0.9664903879165649,0.045882392674684525,0.09768509119749069,0.13468702137470245,0.1702088713645935,0.08288431912660599,0.016280848532915115,0.0014800771605223417,0.9297106862068176,0.13578486442565918,0.3422333002090454,0.0027711198199540377,0.0,0.0,0.0,0.008313359692692757,0.9637917280197144,0.09298449754714966,0.1402147263288498,0.1756373792886734,0.1047920510172844,0.030994832515716553,0.002951888833194971,0.0,0.9685174226760864,0.06358206272125244,0.08428319543600082,0.16708774864673615,0.13603603839874268,0.05766744911670685,0.03253035619854927,0.004435957875102758,0.8567942380905151,0.43914541602134705,0.2702433466911316,0.0,0.0015354735078290105,0.0,0.0,0.004606420639902353,0.9026135206222534,0.17253175377845764,0.23427996039390564,0.21248647570610046,0.216118723154068,0.08899006247520447,0.029057979583740234,0.0036322474479675293,0.8982158899307251,0.08494194597005844,0.21868033707141876,0.28012770414352417,0.20422212779521942,0.13012383878231049,0.03253095969557762,0.0018072754610329866,0.8705525994300842,0.21167545020580292,0.44422033429145813,0.0,0.0,0.0,0.0,0.0,0.9101821780204773,0.08158047497272491,0.16636018455028534,0.35191577672958374,0.11517243832349777,0.011197320185601711,0.0015996171860024333,0.0,0.9169275760650635,0.02055182494223118,0.10117821395397186,0.3272482752799988,0.1976137012243271,0.04900819808244705,0.006323638372123241,0.0,12.519841194152832,14.297807693481445,8.56795597076416,16.455530166625977,23.558467864990234,14.297807693481445,17.39667320251465,16.455530166625977,30.839651107788086,25.636837005615234,23.552766799926758,28.602497100830078,0.6523607969284058,0.6442975997924805,0.6760316491127014,0.629235565662384,0.6115654706954956,0.6442975997924805,0.6279819011688232,0.629235565662384,0.5895889401435852,0.585659384727478,0.5982048511505127,0.5785712003707886,0.5478999614715576,0.5359796285629272,0.5509834289550781,0.5359029173851013,0.5244688391685486,0.5359796285629272,0.531032919883728,0.5359029173851013,0.5014463663101196,0.5003942847251892,0.5113603472709656,0.5006320476531982,0.8752566576004028,0.8584067225456238,0.9146318435668945,0.8370384573936462,0.7667192816734314,0.8584067225456238,0.827734649181366,0.8370384573936462,0.696453332901001,0.7490423321723938,0.768176257610321,0.7200116515159607
Grape Esca (Black_Measles) (1005).JPG,Grape Esca (Black_Measles),0.928776204586029,0.1390383541584015,0.3434247374534607,0.0027807671576738358,0.0,0.0,0.0,0.009732685051858425,0.9636527299880981,0.09769751131534576,0.14506599307060242,0.17023050785064697,0.1036185696721077,0.03256583586335182,0.002960530575364828,0.0,0.9686986804008484,0.06202034279704094,0.08269378542900085,0.163910910487175,0.14028410613536835,0.057590316981077194,0.032486844807863235,0.004430024418979883,0.9472717642784119,0.22997349500656128,0.2231290340423584,0.0,0.0,0.0,0.001368889817968011,0.0,0.9646082520484924,0.1471436321735382,0.1649792194366455,0.10998614877462387,0.08323276042938232,0.03864378109574318,0.011890394613146782,0.0014862993266433477,0.9670010805130005,0.04738749563694,0.09773670881986618,0.13475818932056427,0.1658562421798706,0.08440897613763809,0.0177703108638525,0.001480859238654375,0.8720167875289917,0.21949738264083862,0.43750157952308655,0.0,0.0,0.0,0.0,0.0,0.9082598686218262,0.0766194611787796,0.15802764892578125,0.3607499599456787,0.1181216686964035,0.011173672042787075,0.0015962388133630157,0.0,0.9157040119171143,0.02052440121769905,0.11209480464458466,0.3315480053424835,0.1926136016845703,0.0378912016749382,0.006315200123935938,0.0,0.8572309017181396,0.4362967312335968,0.27345356345176697,0.0015362560516223311,0.0,0.0,0.0,0.004608768038451672,0.9016237854957581,0.16871429979801178,0.24309372901916504,0.2068110853433609,0.2195100039243698,0.08889248222112656,0.025397852063179016,0.003628264646977186,0.8983068466186523,0.08314309269189835,0.21870248019695282,0.28377097845077515,0.1970129758119583,0.13375192880630493,0.03253425285220146,0.003614916931837797,12.495039939880371,16.527084350585938,8.513392448425293,14.203577995300293,23.57006072998047,16.527084350585938,17.245967864990234,14.203577995300293,30.886783599853516,28.70967674255371,23.43852424621582,25.50728416442871,0.6535652875900269,0.6301621794700623,0.6776331663131714,0.6462856531143188,0.6122875809669495,0.6301621794700623,0.6281857490539551,0.6462856531143188,0.5893106460571289,0.5797356963157654,0.6002428531646729,0.5866564512252808,0.5483978986740112,0.5366749167442322,0.5514927506446838,0.5365085601806641,0.5249783396720886,0.5366749167442322,0.5315504670143127,0.5365085601806641,0.501956045627594,0.50142502784729,0.5118789672851562,0.500927209854126,0.8751499056816101,0.8358679413795471,0.9149343967437744,0.8589428663253784,0.7659458518028259,0.8358679413795471,0.8287450075149536,0.8589428663253784,0.6951379179954529,0.7181811928749084,0.7686545252799988,0.7496163845062256
Grape Esca (Black_Measles) (1006).JPG,Grape Esca (Black_Measles),0.9687643051147461,0.08555320650339127,0.23275505006313324,0.0,0.0,0.0,0.0,0.0012581354239955544,0.9784998893737793,0.16021445393562317,0.1112232655286789,0.059583891183137894,0.027805816382169724,0.010592691600322723,0.007944518700242043,0.0,0.9839263558387756,0.02989831566810608,0.0733867734670639,0.0992080420255661,0.09649001806974411,0.0733867734670639,0.03261634334921837,0.002718028612434864,0.8858433961868286,0.043476976454257965,0.4619428813457489,0.0,0.0,0.0,0.0,0.0,0.958558976650238,0.08883506059646606,0.20489376783370972,0.17337165772914886,0.03438776731491089,0.007164117880165577,0.0,0.0,0.9692814946174622,0.05786754935979843,0.11428841203451157,0.18083609640598297,0.09692814946174622,0.036167219281196594,0.026040397584438324,0.0,0.8010115623474121,0.15084964036941528,0.5792626142501831,0.007542481645941734,0.0015084963524714112,0.0,0.0,0.0045254891738295555,0.8766265511512756,0.2586216330528259,0.36442139744758606,0.17297419905662537,0.043663389980793,0.0033587224315851927,0.0,0.0,0.8977733850479126,0.0588136725127697,0.1833602637052536,0.3200155794620514,0.219686359167099,0.0778416246175766,0.0138385109603405,0.0,0.6962165236473083,0.012735667638480663,0.7174426317214966,0.01981103979051113,0.0014150742208585143,0.0014150742208585143,0.0,0.0,0.8722265362739563,0.2494533509016037,0.3423532247543335,0.237410768866539,0.058492511510849,0.001720367930829525,0.0,0.0,0.886401891708374,0.036570608615875244,0.2124578207731247,0.34132567048072815,0.2124578207731247,0.07662413269281387,0.017414575442671776,0.0,12.028273582458496,14.252960205078125,9.033234596252441,15.232048034667969,21.377016067504883,14.252960205078125,17.69354820251465,15.232048034667969,29.18647575378418,24.72320556640625,24.555328369140625,26.280437469482422,0.6514661908149719,0.6375911831855774,0.6755867600440979,0.6371274590492249,0.6133081316947937,0.6375911831855774,0.6314922571182251,0.6371274590492249,0.5870725512504578,0.5908182263374329,0.6015501618385315,0.5895633101463318,0.5538259744644165,0.5419886708259583,0.5561697483062744,0.5422190427780151,0.5292714834213257,0.5419886708259583,0.5348173379898071,0.5422190427780151,0.5060504078865051,0.5055901408195496,0.5144580602645874,0.5058664083480835,0.876640796661377,0.8547532558441162,0.9073572158813477,0.8447756767272949,0.7821763753890991,0.8547532558441162,0.8197094798088074,0.8447756767272949,0.7044753432273865,0.7511094212532043,0.7513675689697266,0.7354326248168945
