filename,label,H_Q1_B1,H_Q1_B2,H_Q1_B3,H_Q1_B4,H_Q1_B5,H_Q1_B6,H_Q1_B7,H_Q1_B8,S_Q1_B1,S_Q1_B2,S_Q1_B3,S_Q1_B4,S_Q1_B5,S_Q1_B6,S_Q1_B7,S_Q1_B8,V_Q1_B1,V_Q1_B2,V_Q1_B3,V_Q1_B4,V_Q1_B5,V_Q1_B6,V_Q1_B7,V_Q1_B8,H_Q2_B1,H_Q2_B2,H_Q2_B3,H_Q2_B4,H_Q2_B5,H_Q2_B6,H_Q2_B7,H_Q2_B8,S_Q2_B1,S_Q2_B2,S_Q2_B3,S_Q2_B4,S_Q2_B5,S_Q2_B6,S_Q2_B7,S_Q2_B8,V_Q2_B1,V_Q2_B2,V_Q2_B3,V_Q2_B4,V_Q2_B5,V_Q2_B6,V_Q2_B7,V_Q2_B8,H_Q3_B1,H_Q3_B2,H_Q3_B3,H_Q3_B4,H_Q3_B5,H_Q3_B6,H_Q3_B7,H_Q3_B8,S_Q3_B1,S_Q3_B2,S_Q3_B3,S_Q3_B4,S_Q3_B5,S_Q3_B6,S_Q3_B7,S_Q3_B8,V_Q3_B1,V_Q3_B2,V_Q3_B3,V_Q3_B4,V_Q3_B5,V_Q3_B6,V_Q3_B7,V_Q3_B8,H_Q4_B1,H_Q4_B2,H_Q4_B3,H_Q4_B4,H_Q4_B5,H_Q4_B6,H_Q4_B7,H_Q4_B8,S_Q4_B1,S_Q4_B2,S_Q4_B3,S_Q4_B4,S_Q4_B5,S_Q4_B6,S_Q4_B7,S_Q4_B8,V_Q4_B1,V_Q4_B2,V_Q4_B3,V_Q4_B4,V_Q4_B5,V_Q4_B6,V_Q4_B7,V_Q4_B8,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d2_a0,contrast_d2_a45,contrast_d2_a90,contrast_d2_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135
Grape Esca (Black_Measles) (1).JPG,Grape Esca (Black_Measles),0.9670364856719971,0.2320377677679062,0.10486321896314621,0.0,0.0,0.0,0.0,0.0015936659183353186,0.9785287380218506,0.04382544383406639,0.03304869309067726,0.0643012672662735,0.12896175682544708,0.10920438170433044,0.06968963891267776,0.04382544383406639,0.9774141311645508,0.03892357274889946,0.1138874888420105,0.11568950861692429,0.09911094605922699,0.06991826742887497,0.04072558879852295,0.020542996004223824,0.9523571133613586,0.24601995944976807,0.18021215498447418,0.0,0.0,0.0,0.0,0.003712235251441598,0.9682550430297852,0.13252653181552887,0.12248077988624573,0.09466180205345154,0.09736642986536026,0.09079805761575699,0.050615087151527405,0.025887105613946915,0.9632850289344788,0.07267852127552032,0.04949996620416641,0.10214278101921082,0.14849989116191864,0.14653560519218445,0.09782136231660843,0.02867855131626129,0.8355428576469421,0.12329486012458801,0.5353785753250122,0.004770336672663689,0.003669489873573184,0.0003669489815365523,0.0,0.0,0.9367698431015015,0.06418530642986298,0.08893650025129318,0.17199984192848206,0.2387022227048874,0.1443120688199997,0.049921903759241104,0.023492660373449326,0.9299888014793396,0.03902631625533104,0.16233286261558533,0.26322004199028015,0.17229703068733215,0.08261954039335251,0.034044232219457626,0.017022116109728813,0.8489492535591125,0.23465338349342346,0.47350382804870605,0.0015262009110301733,0.0,0.0,0.0003815502277575433,0.003815502393990755,0.8535334467887878,0.0759584829211235,0.12343253195285797,0.2123839110136032,0.3393145203590393,0.2693527638912201,0.12343253195285797,0.049472957849502563,0.8585057854652405,0.04915677756071091,0.16882126033306122,0.31480199098587036,0.2894788086414337,0.18719299137592316,0.09632742404937744,0.06951463967561722,14.264517784118652,18.72515296936035,12.237942695617676,17.835947036743164,26.113218307495117,18.72515296936035,21.587921142578125,17.835947036743164,33.952125549316406,31.331317901611328,27.71525001525879,29.947467803955078,0.6591112017631531,0.6430177688598633,0.6674970984458923,0.6463379263877869,0.624881386756897,0.6430177688598633,0.6336650848388672,0.6463379263877869,0.5998954772949219,0.6042525768280029,0.6131884455680847,0.6079367399215698,0.5421084761619568,0.5360972881317139,0.5433038473129272,0.5356285572052002,0.5296460390090942,0.5360972881317139,0.5323394536972046,0.5356285572052002,0.517067551612854,0.5178243517875671,0.5218283534049988,0.5167149901390076,0.8837779760360718,0.8478986620903015,0.90028977394104,0.8551214933395386,0.7878916263580322,0.8478986620903015,0.8246490359306335,0.8551214933395386,0.7250542044639587,0.7470122575759888,0.7755606770515442,0.7581862807273865
Grape Esca (Black_Measles) (10).JPG,Grape Esca (Black_Measles),0.9388789534568787,0.2996128499507904,0.16948145627975464,0.0031065847724676132,0.0006903521716594696,0.0,0.0,0.002071056514978409,0.9525226950645447,0.05963408946990967,0.08559723198413849,0.13062705099582672,0.20243136584758759,0.13874053955078125,0.05801139399409294,0.03407662361860275,0.956623375415802,0.06654420495033264,0.10848721861839294,0.17866110801696777,0.15002693235874176,0.09114539623260498,0.07138378173112869,0.0290374718606472,0.9656539559364319,0.25869572162628174,0.02365744672715664,0.0012289582518860698,0.0024579165037721395,0.0015361978439614177,0.004301353823393583,0.0009217186598107219,0.979516327381134,0.08720481395721436,0.035460878163576126,0.06151377037167549,0.11253401637077332,0.0951654240489006,0.06042823567986488,0.05029655247926712,0.9791131019592285,0.0509655624628067,0.059938374906778336,0.09331723302602768,0.10695590078830719,0.10552025586366653,0.06065620109438896,0.013638672418892384,0.8206985592842102,0.5582509636878967,0.12169357389211655,0.0,0.0,0.0,0.0,0.0007330938242375851,0.9146631360054016,0.0975329577922821,0.05973310396075249,0.09473296999931335,0.159132719039917,0.2267991304397583,0.18899928033351898,0.16986601054668427,0.8938317894935608,0.10204806923866272,0.2924770712852478,0.2719763219356537,0.1366715282201767,0.0820029154419899,0.07471376657485962,0.012300437316298485,0.9264389276504517,0.3577711284160614,0.11708873510360718,0.0,0.0,0.0,0.0,0.0010270942002534866,0.9347634315490723,0.2196367233991623,0.04837237298488617,0.05708811432123184,0.15252549946308136,0.16559910774230957,0.11504780501127243,0.09195108711719513,0.938126802444458,0.15773428976535797,0.1677560806274414,0.15860573947429657,0.1084967851638794,0.1224401444196701,0.1220044195652008,0.009586061351001263,11.657726287841797,19.30504035949707,12.589874267578125,17.690805435180664,24.965030670166016,19.30504035949707,25.046875,17.690805435180664,34.372249603271484,34.91786193847656,33.731876373291016,33.447845458984375,0.6875220537185669,0.6537367105484009,0.6767436861991882,0.6579440236091614,0.6389151811599731,0.6537367105484009,0.6343326568603516,0.6579440236091614,0.6079360842704773,0.602916419506073,0.6080513000488281,0.6078605055809021,0.5438000559806824,0.5365225076675415,0.5448349118232727,0.537039041519165,0.5301520824432373,0.5365225076675415,0.5325924158096313,0.537039041519165,0.516808807849884,0.5156083106994629,0.5206538438796997,0.5170532464981079,0.9017072916030884,0.8376614451408386,0.8937709927558899,0.8512357473373413,0.79022216796875,0.8376614451408386,0.7892377972602844,0.8512357473373413,0.7121485471725464,0.7081207633018494,0.7169971466064453,0.7204086780548096
Grape Esca (Black_Measles) (100).JPG,Grape Esca (Black_Measles),0.9911777377128601,0.07024545967578888,0.11239273101091385,0.00028671615291386843,0.0,0.0,0.0,0.00028671615291386843,0.9958856701850891,0.017021220177412033,0.022502630949020386,0.05683356896042824,0.060872502624988556,0.020771659910678864,0.006923886481672525,0.0008654858102090657,0.9960103034973145,0.012167665176093578,0.026652980595827103,0.05678243562579155,0.05214713513851166,0.03244710713624954,0.010429427027702332,0.0,0.8138815760612488,0.15951015055179596,0.5582855343818665,0.021647805348038673,0.001139358151704073,0.00037978606997057796,0.0,0.0007595721399411559,0.930706262588501,0.17024584114551544,0.1546110212802887,0.18718357384204865,0.1850120723247528,0.10119204968214035,0.033441148698329926,0.01650342345237732,0.9228125810623169,0.05624762549996376,0.16962175071239471,0.2583875358104706,0.16259078681468964,0.12963320314884186,0.07690104842185974,0.023729467764496803,0.6845223307609558,0.35483068227767944,0.6367170810699463,0.00041211460484191775,0.0,0.0008242292096838355,0.0,0.010714979842305183,0.780099093914032,0.08338470757007599,0.17380185425281525,0.39733314514160156,0.4119003415107727,0.1577277034521103,0.041692353785037994,0.01155330240726471,0.7662016153335571,0.11033713817596436,0.44186174869537354,0.35667121410369873,0.24530768394470215,0.12265384197235107,0.055425167083740234,0.003592371940612793,0.1997247189283371,0.08696148544549942,0.9750516414642334,0.042684391140937805,0.0,0.0,0.0,0.00031854023109190166,0.30838924646377563,0.10584091395139694,0.2863614559173584,0.6253747344017029,0.6130176782608032,0.2068464607000351,0.043518345803022385,0.011282534338533878,0.305515855550766,0.1799030750989914,0.6509510278701782,0.5769672393798828,0.3241448700428009,0.10858055204153061,0.027677394449710846,0.006387091241776943,9.324495315551758,14.212226867675781,8.861774444580078,11.261330604553223,17.93315887451172,14.212226867675781,17.112165451049805,11.261330604553223,23.603750228881836,23.509449005126953,23.368999481201172,20.2265682220459,0.6408494114875793,0.6035104393959045,0.6414940357208252,0.6283808350563049,0.5869103670120239,0.6035104393959045,0.5922863483428955,0.6283808350563049,0.5637004971504211,0.5599685311317444,0.56253981590271,0.5750038027763367,0.45644518733024597,0.4509744942188263,0.45549333095550537,0.4515873193740845,0.448017418384552,0.4509744942188263,0.4461624324321747,0.4515873193740845,0.43997809290885925,0.4376833736896515,0.4372754395008087,0.43890121579170227,0.9038801789283752,0.8535370230674744,0.9085020422935486,0.8839420080184937,0.8155151605606079,0.8535370230674744,0.8234431743621826,0.8839420080184937,0.7576661109924316,0.7584087252616882,0.7592533826828003,0.7921046614646912
Grape Esca (Black_Measles) (1000).JPG,Grape Esca (Black_Measles),0.9738103151321411,0.18013590574264526,0.13866350054740906,0.0,0.0,0.0,0.0,0.004115583375096321,0.9801298379898071,0.04678668454289436,0.08537716418504715,0.13113932311534882,0.10655070096254349,0.0341508649289608,0.011952802538871765,0.002732069231569767,0.9855804443359375,0.052532657980918884,0.08439116925001144,0.09557554125785828,0.07761276513338089,0.05151589587330818,0.02745254896581173,0.01355681475251913,0.9749826788902283,0.07756597548723221,0.20828473567962646,0.0021631945855915546,0.0006180555792525411,0.0,0.0,0.0021631945855915546,0.9801923036575317,0.0386299230158329,0.07322889566421509,0.14477823674678802,0.10312509536743164,0.026872988790273666,0.006718247197568417,0.002351386472582817,0.9858857989311218,0.04998196288943291,0.10633746534585953,0.08553960174322128,0.06474173814058304,0.04226662591099739,0.02851320058107376,0.010734381154179573,0.8574624061584473,0.0703992173075676,0.5096903443336487,0.004223953001201153,0.0,0.0,0.0,0.0,0.9519813060760498,0.10165289789438248,0.18513968586921692,0.19016435742378235,0.10745059698820114,0.03671872615814209,0.0077302586287260056,0.002319077495485544,0.9497323632240295,0.07839679718017578,0.22192923724651337,0.1704447865486145,0.10725930333137512,0.03744324669241905,0.024182096123695374,0.008190710097551346,0.8703324198722839,0.06778181344270706,0.48774954676628113,0.005240861792117357,0.0,0.0,0.0,0.0,0.9590422511100769,0.11327873915433884,0.14427730441093445,0.17565858364105225,0.11672302335500717,0.04439301788806915,0.011480952613055706,0.0026788890827447176,0.9566900134086609,0.09030474722385406,0.19025743007659912,0.16980379819869995,0.09069066494703293,0.050941139459609985,0.026628322899341583,0.005402848124504089,7.848302364349365,10.014508247375488,8.813361167907715,12.079360008239746,13.496031761169434,10.014508247375488,14.74454402923584,12.079360008239746,17.680625915527344,16.39241600036621,18.945249557495117,19.164146423339844,0.7429446578025818,0.7269202470779419,0.7320562601089478,0.718682050704956,0.7130781412124634,0.7269202470779419,0.7074782252311707,0.718682050704956,0.6963988542556763,0.6984715461730957,0.6910905241966248,0.6890461444854736,0.6408752202987671,0.6359649896621704,0.641076922416687,0.6349398493766785,0.6311970353126526,0.6359649896621704,0.6315481662750244,0.6349398493766785,0.6216136813163757,0.6214307546615601,0.6222786903381348,0.6193401217460632,0.9079932570457458,0.8831473588943481,0.8966797590255737,0.8590539693832397,0.8425295948982239,0.8831473588943481,0.8279620409011841,0.8590539693832397,0.7946764826774597,0.8105056881904602,0.7799904942512512,0.7784648537635803
Grape Esca (Black_Measles) (1001).JPG,Grape Esca (Black_Measles),0.9751599431037903,0.07658001035451889,0.20781591534614563,0.0021615326404571533,0.000617580721154809,0.0,0.0,0.002470322884619236,0.9803105592727661,0.03831176087260246,0.07326284050941467,0.14350107312202454,0.10350896418094635,0.028229717165231705,0.006721361540257931,0.0026885445695370436,0.9858357310295105,0.051303695887327194,0.10797248035669327,0.08349424600601196,0.06438110768795013,0.04325605556368828,0.02749609760940075,0.009724229574203491,0.9739964604377747,0.17942039668560028,0.13828344643115997,0.00031643809052184224,0.0,0.0,0.0,0.004113695118576288,0.9803356528282166,0.0460972860455513,0.08877996355295181,0.1273650974035263,0.10653595626354218,0.03482906147837639,0.011951148509979248,0.002731691114604473,0.9855561256408691,0.052174508571624756,0.08537647128105164,0.09554032981395721,0.07860055565834045,0.048447757959365845,0.0291364137083292,0.01287422887980938,0.8702718615531921,0.06774989515542984,0.4878690838813782,0.0045399414375424385,0.0,0.0,0.0,0.0,0.9590802192687988,0.11136964708566666,0.14543116092681885,0.1726038157939911,0.12208563089370728,0.04171577841043472,0.013012261129915714,0.002296281512826681,0.9566214680671692,0.09299951046705246,0.1910155862569809,0.16824807226657867,0.09068416804075241,0.04977982118725777,0.02662641555070877,0.004630681127309799,0.8578215837478638,0.07110380381345749,0.5089905858039856,0.0038719892036169767,0.0,0.0,0.0,0.0,0.9518446326255798,0.09923896938562393,0.1849629133939743,0.19345808029174805,0.10541727393865585,0.036297522485256195,0.008495165035128593,0.0019307192414999008,0.949603259563446,0.0779961571097374,0.22189907729625702,0.17159155011177063,0.10724471509456635,0.0362682119011879,0.024568790569901466,0.008189596235752106,7.798474311828613,12.009176254272461,8.744956016540527,9.899312019348145,13.408730506896973,12.009176254272461,14.681672096252441,9.899312019348145,17.57087516784668,19.10279655456543,18.861000061035156,16.284706115722656,0.7430415749549866,0.7192469835281372,0.7318012714385986,0.7274296879768372,0.7136739492416382,0.7192469835281372,0.7072290182113647,0.7274296879768372,0.6969166994094849,0.6896665096282959,0.6918521523475647,0.6982752680778503,0.640999972820282,0.6350676417350769,0.641204297542572,0.6360931396484375,0.6313247680664062,0.6350676417350769,0.6316751837730408,0.6360931396484375,0.6217434406280518,0.6194056272506714,0.6224076747894287,0.6215605735778809,0.907900333404541,0.858835756778717,0.8967224359512329,0.8836365938186646,0.842390239238739,0.858835756778717,0.8274277448654175,0.8836365938186646,0.7944416999816895,0.7775417566299438,0.7793487906455994,0.8103592991828918
Grape Esca (Black_Measles) (1002).JPG,Grape Esca (Black_Measles),0.805704653263092,0.03735988214612007,0.591061532497406,0.009516196325421333,0.0,0.0,0.0,0.0,0.9013119339942932,0.09137355536222458,0.33944472670555115,0.24767042696475983,0.051698196679353714,0.006412179209291935,0.0032060896046459675,0.00040076120058074594,0.9224459528923035,0.1151038110256195,0.313809335231781,0.16922278702259064,0.08562108129262924,0.03554082661867142,0.011712317354977131,0.0008077460224740207,0.8840370774269104,0.050143517553806305,0.46468615531921387,0.004808282479643822,0.0027475899551063776,0.0003434487443882972,0.0,0.0,0.9492076635360718,0.17797644436359406,0.20974427461624146,0.1427638977766037,0.04784312844276428,0.022581957280635834,0.009568626061081886,0.008037645369768143,0.9610647559165955,0.0788525938987732,0.15887627005577087,0.1393582969903946,0.1303800344467163,0.08119475096464157,0.04293953254818916,0.006245750002563,0.6059337854385376,0.047435253858566284,0.7346277236938477,0.30152320861816406,0.0,0.0,0.0,0.0,0.7334187030792236,0.4501380920410156,0.4369403123855591,0.2573564350605011,0.048077575862407684,0.003299441421404481,0.0009426975739188492,0.0004713487869594246,0.762284517288208,0.07560702413320541,0.3852851092815399,0.3956422209739685,0.2718745768070221,0.17814257740974426,0.050749920308589935,0.0015535689890384674,0.6963409185409546,0.0720602348446846,0.7140843868255615,0.00036211175029166043,0.00036211175029166043,0.0,0.0,0.0,0.8397669196128845,0.16142578423023224,0.4481109082698822,0.24610815942287445,0.08115394413471222,0.027786405757069588,0.0013231621123850346,0.0008821081137284636,0.8632475733757019,0.10973486304283142,0.28073835372924805,0.3452076017856598,0.2030095010995865,0.05852526053786278,0.011887943372130394,0.00045722859795205295,8.861159324645996,13.732841491699219,11.253321647644043,13.73011302947998,15.809771537780762,13.732841491699219,19.79823875427246,13.73011302947998,20.985687255859375,23.477828979492188,26.026750564575195,22.25875473022461,0.6413836479187012,0.6112895011901855,0.6243285536766052,0.6099733114242554,0.600573718547821,0.6112895011901855,0.5807549953460693,0.6099733114242554,0.5762036442756653,0.5664297342300415,0.5567649006843567,0.5627992749214172,0.47666266560554504,0.4683602452278137,0.4753880500793457,0.4687306880950928,0.4639672040939331,0.4683602452278137,0.4619002938270569,0.4687306880950928,0.45174065232276917,0.4476885497570038,0.4487568736076355,0.4487902820110321,0.9063456654548645,0.8551098704338074,0.8811001777648926,0.8551386594772339,0.8331285119056702,0.8551098704338074,0.7911839485168457,0.8551386594772339,0.7788276076316833,0.7529975771903992,0.7259522080421448,0.7658230662345886
Grape Esca (Black_Measles) (1003).JPG,Grape Esca (Black_Measles),0.8839958906173706,0.05086756870150566,0.46468213200569153,0.0051554967649281025,0.002749598352238536,0.000343699794029817,0.0,0.0,0.9491711854934692,0.17856834828853607,0.20807427167892456,0.14446409046649933,0.048282425850629807,0.02299163118004799,0.009579846635460854,0.00843026489019394,0.961163341999054,0.08077986538410187,0.15960852801799774,0.13775503635406494,0.1295599788427353,0.08038962632417679,0.0437069796025753,0.005463372450321913,0.8059593439102173,0.03733902424573898,0.5907315611839294,0.008454118855297565,0.0,0.0,0.0,0.00035225495230406523,0.9019955992698669,0.09228602796792984,0.3306247293949127,0.25719714164733887,0.0481492318212986,0.009629846550524235,0.003611192340031266,0.0,0.9221991300582886,0.11875889450311661,0.31426674127578735,0.16803979873657227,0.08442384004592896,0.03433505445718765,0.011714312247931957,0.0008078836253844202,0.6975159049034119,0.07395698875188828,0.7127423286437988,0.00036253425059840083,0.00036253425059840083,0.0,0.0,0.0,0.8383052945137024,0.1617550253868103,0.4495643675327301,0.24990488588809967,0.07624964416027069,0.02644496224820614,0.0022037469316273928,0.0008814987377263606,0.8624815344810486,0.11015265434980392,0.2778954803943634,0.35102587938308716,0.20019444823265076,0.05759018287062645,0.012340753339231014,0.00045706494711339474,0.6057170033454895,0.04741828143596649,0.7351895570755005,0.3005906641483307,0.0,0.0,0.0,0.0,0.7347160577774048,0.4484691619873047,0.43573659658432007,0.2584238648414612,0.04904394596815109,0.003301034914329648,0.001414729282259941,0.00047157640801742673,0.7634907960891724,0.0799303725361824,0.38252392411231995,0.39498060941696167,0.2688567042350769,0.18269799649715424,0.05190283805131912,0.0015570851974189281,8.82203483581543,13.708909034729004,11.230069160461426,13.698493003845215,15.763703346252441,13.708909034729004,19.78472137451172,13.698493003845215,20.9268741607666,22.253400802612305,26.041250228881836,23.44639778137207,0.6419572830200195,0.6087573170661926,0.6243603825569153,0.6116566061973572,0.6012235879898071,0.6087573170661926,0.5799953937530518,0.6116566061973572,0.5756889581680298,0.5623080134391785,0.5568879246711731,0.566338837146759,0.4766046702861786,0.46860161423683167,0.47532370686531067,0.4682934582233429,0.4639016091823578,0.46860161423683167,0.4618298411369324,0.4682934582233429,0.4516751766204834,0.4487214982509613,0.44869264960289,0.4476190209388733,0.9064505696296692,0.8548848032951355,0.8809534311294556,0.85499507188797,0.8330682516098022,0.8548848032951355,0.7906381487846375,0.85499507188797,0.7787244319915771,0.7651143670082092,0.7248973250389099,0.7525222301483154
Grape Esca (Black_Measles) (1004).JPG,Grape Esca (Black_Measles),0.9527523517608643,0.20440255105495453,0.22467388212680817,0.0,0.0,0.0,0.0,0.0020271327812224627,0.9721375703811646,0.13496844470500946,0.12986153364181519,0.10469173640012741,0.08171062916517258,0.04194965213537216,0.019698098301887512,0.00911948923021555,0.9732539653778076,0.050992198288440704,0.08804408460855484,0.13206613063812256,0.12766392529010773,0.08437558263540268,0.038886137306690216,0.007337006740272045,0.9323958158493042,0.13221311569213867,0.3362286388874054,0.002761631505563855,0.0,0.0,0.0003452039381954819,0.010010913945734501,0.9708736538887024,0.0851387158036232,0.13264100253582,0.1432376652956009,0.09683158248662949,0.04969469830393791,0.013154478743672371,0.0051156310364604,0.9731799960136414,0.06927597522735596,0.09175381809473038,0.13818345963954926,0.12270690500736237,0.06227467581629753,0.03869136795401573,0.013265611603856087,0.8744555115699768,0.400270938873291,0.27404913306236267,0.0,0.0,0.0007580888923257589,0.00037904444616287947,0.0026533110067248344,0.9203012585639954,0.16413016617298126,0.212828129529953,0.19434092938899994,0.1645810753107071,0.11272676289081573,0.04914886876940727,0.02885805070400238,0.9141177535057068,0.11477508395910263,0.215033158659935,0.22455994784832,0.18010161817073822,0.13428230583667755,0.06260459125041962,0.012702380307018757,0.8811157941818237,0.1870812028646469,0.43432188034057617,0.0,0.0,0.0,0.0,0.0,0.93294358253479,0.0647544413805008,0.19346387684345245,0.2654132544994354,0.1259114146232605,0.039572156965732574,0.0103926882147789,0.00479662511497736,0.9390047788619995,0.03482242673635483,0.13528713583946228,0.23495131731033325,0.19172348082065582,0.07885078340768814,0.02401546761393547,0.0008005155832506716,12.565452575683594,14.028519630432129,9.57197380065918,16.16727638244629,21.957094192504883,14.028519630432129,17.12673568725586,16.16727638244629,28.3856258392334,23.43222427368164,22.421125411987305,25.936004638671875,0.6730568408966064,0.668279767036438,0.6896780729293823,0.6577726602554321,0.6391299366950989,0.668279767036438,0.6566956639289856,0.6577726602554321,0.6186610460281372,0.6340077519416809,0.6338918805122375,0.6220876574516296,0.5728527903556824,0.5671970248222351,0.5741433501243591,0.5672825574874878,0.5614578127861023,0.5671970248222351,0.5641001462936401,0.5672825574874878,0.5501386523246765,0.5500513911247253,0.5543441772460938,0.5503415465354919,0.8853583335876465,0.872459888458252,0.9126695394515991,0.8530154228210449,0.8003829121589661,0.872459888458252,0.8442968130111694,0.8530154228210449,0.742847204208374,0.7884389758110046,0.7968811392784119,0.7658332586288452
Grape Esca (Black_Measles) (1005).JPG,Grape Esca (Black_Measles),0.9320365190505981,0.1348772644996643,0.33615565299987793,0.0027667132671922445,0.0,0.0,0.00034583915839903057,0.010375174693763256,0.9707204103469849,0.08283967524766922,0.13393022119998932,0.14597299695014954,0.09524738043546677,0.048171088099479675,0.013502501882612705,0.0043791900388896465,0.9732321500778198,0.06851672381162643,0.09098726511001587,0.1385069191455841,0.12229866534471512,0.06372792273759842,0.03831042721867561,0.013261301442980766,0.9528210163116455,0.20265601575374603,0.22596146166324615,0.0,0.0,0.0,0.0,0.002026560250669718,0.9722779393196106,0.13780316710472107,0.12577272951602936,0.10608656704425812,0.07947378605604172,0.042653363198041916,0.019686168059706688,0.009478525258600712,0.9734795689582825,0.053225692361593246,0.08846477419137955,0.1273745894432068,0.12774166464805603,0.08699648082256317,0.03890981897711754,0.00734147522598505,0.8810039758682251,0.18986205756664276,0.433340847492218,0.0,0.0,0.0,0.0,0.0,0.9329157471656799,0.0647525042295456,0.1778695434331894,0.27419888973236084,0.12870559096336365,0.044367458671331406,0.009992670267820358,0.004396775271743536,0.9375154972076416,0.034382231533527374,0.14472520351409912,0.24307437241077423,0.18550412356853485,0.07076343148946762,0.02078925631940365,0.0007995867636054754,0.8752023577690125,0.39854317903518677,0.2741643488407135,0.0,0.0,0.0007584075792692602,0.0003792037896346301,0.004171241540461779,0.9203566312789917,0.16524994373321533,0.20892634987831116,0.19857008755207062,0.16344885528087616,0.11346862465143204,0.047278594225645065,0.02701633982360363,0.9150539040565491,0.11375855654478073,0.21437369287014008,0.22207845747470856,0.17947565019130707,0.13370029628276825,0.06481065601110458,0.013143419288098812,12.540600776672363,16.204103469848633,9.488557815551758,13.897948265075684,21.903894424438477,16.204103469848633,17.02120590209961,13.897948265075684,28.31450080871582,26.005165100097656,22.25262451171875,23.268077850341797,0.6734568476676941,0.6573494076728821,0.6893495917320251,0.6691088080406189,0.6396836638450623,0.6573494076728821,0.6564643979072571,0.6691088080406189,0.6193352341651917,0.6216183304786682,0.6346859335899353,0.6339292526245117,0.5729151964187622,0.5673456788063049,0.5742062926292419,0.5672605037689209,0.5615209937095642,0.5673456788063049,0.5641641020774841,0.5672605037689209,0.5502035617828369,0.5504047274589539,0.5544095635414124,0.5501171946525574,0.8852181434631348,0.8522087335586548,0.9131529331207275,0.8732422590255737,0.8002287149429321,0.8522087335586548,0.8447605967521667,0.8732422590255737,0.7426709532737732,0.7644586563110352,0.7977627515792847,0.7892497777938843
Grape Esca (Black_Measles) (1006).JPG,Grape Esca (Black_Measles),0.9716739058494568,0.08050477504730225,0.2221682220697403,0.0006240680231712759,0.0,0.0,0.0,0.00312034017406404,0.9830793142318726,0.1425367146730423,0.09524191915988922,0.05381821095943451,0.029681557789444923,0.01630854792892933,0.00945895817130804,0.005871077533811331,0.98685622215271,0.041512761265039444,0.06581291556358337,0.08268802613019943,0.0793130025267601,0.06648792326450348,0.048937808722257614,0.010800068266689777,0.8941412568092346,0.04114871099591255,0.4458901286125183,0.00033728452399373055,0.0,0.0,0.0,0.0,0.9669269323348999,0.08647892624139786,0.18790483474731445,0.13701394200325012,0.056584976613521576,0.016370495781302452,0.004270564299076796,0.002135282149538398,0.9748736619949341,0.06175995245575905,0.11274782568216324,0.14255058765411377,0.09730783104896545,0.05098786950111389,0.026212073862552643,0.0043088337406516075,0.8153221607208252,0.13240593671798706,0.5635644197463989,0.0074594891630113125,0.0014918978558853269,0.0,0.0,0.0074594891630113125,0.9092764854431152,0.23882099986076355,0.282319039106369,0.17566518485546112,0.06901132315397263,0.02844103053212166,0.005437255837023258,0.004182504490017891,0.9192394018173218,0.09017300605773926,0.1908516138792038,0.2582624852657318,0.1759686917066574,0.10155406594276428,0.04902610182762146,0.007879194803535938,0.7203938364982605,0.012737808749079704,0.6931490898132324,0.02016819640994072,0.0028306241147220135,0.0,0.0,0.0,0.8988556265830994,0.21545284986495972,0.312534362077713,0.19969838857650757,0.08601082116365433,0.02554776892066002,0.00553534971550107,0.0004257961409166455,0.906985878944397,0.06305249035358429,0.2209041863679886,0.27249258756637573,0.20018063485622406,0.09259457141160965,0.04012431204319,0.009700383991003036,13.49052619934082,15.07470989227295,10.287647247314453,16.719449996948242,22.355655670166016,15.07470989227295,17.96440887451172,16.719449996948242,27.165124893188477,24.005542755126953,23.212125778198242,25.162006378173828,0.6654812097549438,0.6625881195068359,0.6841149926185608,0.6579013466835022,0.637224555015564,0.6625881195068359,0.6525473594665527,0.6579013466835022,0.6210359930992126,0.6264039278030396,0.6341466307640076,0.6251351833343506,0.5787148475646973,0.5723010897636414,0.5796330571174622,0.5730252861976624,0.566580593585968,0.5723010897636414,0.5686002373695374,0.5730252861976624,0.5545711517333984,0.5541881322860718,0.5580171346664429,0.5551237463951111,0.8739333152770996,0.8596457839012146,0.9038636684417725,0.8443323373794556,0.7918620109558105,0.8596457839012146,0.8327458500862122,0.8443323373794556,0.7480131387710571,0.7781088948249817,0.7846816182136536,0.7674193382263184
